,Year,State,Tax,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE,PRECIP,N_WET_NH4,N_WET_NO3,N_WET,N_DRY_HNO3,N_DRY_NO3,N_DRY_TNO3,N_DRY_NH4,N_DRY_NH3,N_DRY_NH3NET,N_DRY_NOM,N_DRY_NRED,N_DRY_NOXI,N_DRY,S_WET_SO4,S_WET,S_DRY_SO2,S_DRY_SO4,S_DRY,NA_DRY,NA_WET,MG_DRY,MG_WET,K_DRY,K_WET,CA_DRY,CA_WET,CL_DRY,CL_WET
621,2016,WI,17649467.0,5772628,2870266,2902362,2512573,2533331,188859,195395,33265,32828,80592,85148,1647,1454,53330,54206,2562441,2583924,216169,223499,50932,51205,94074,98488,3612,3297,2671460,2716247,2339431,2371865,180246,187017,25474,25530,79134,83747,1102,978,46073,47110,2382646,2415947,203720,211343,39552,40472,91555,96018,2766,2563,198806,186115,173142,161466,8613,8378,7791,7298,1458,1401,545,476,7257,7096,179795,167977,12449,12156,11380,10733,2519,2470,846,734,113.984,4.05,1.579,5.629,1.406,0.15,1.556,0.185,3.93,3.56,0.43,4.115,1.986,6.101,1.338,1.338,0.488,0.067,0.555,0.044,0.218,0.046,0.217,0.038,0.229,0.25,1.749,0.067,0.378
622,2016,WV,5212967.0,1831023,905614,925409,844942,869615,35279,29948,2375,2118,7245,8169,266,249,15507,15310,859824,884318,44059,38636,7510,7352,9831,10574,750,743,890219,912087,831885,858223,34332,29186,1987,1843,7103,8042,196,189,14716,14604,846048,872277,42658,37506,6772,6735,9511,10317,623,613,15395,13322,13057,11392,947,762,388,275,142,127,70,60,791,706,13776,12041,1401,1130,738,617,320,257,127,130,131.6155,2.1094999999999997,1.7734999999999999,3.8835,1.5645,0.08099999999999999,1.645,0.1795,1.3679999999999999,0.9515,1.0165,1.5465,2.6615,4.208,1.966,1.966,0.8394999999999999,0.1255,0.965,0.07200000000000001,0.48850000000000005,0.028499999999999998,0.1785,0.0435,0.2615,0.255,1.2255,0.0615,0.79
623,2016,WY,1913607.0,584215,298397,285818,276859,265816,4443,2883,8056,7790,2659,3172,317,289,6063,5868,282671,271402,6168,4607,11114,10679,4147,4656,713,664,268001,258511,250208,241876,3966,2465,6142,6196,2455,2959,221,210,5009,4805,255021,246485,5373,3865,8538,8406,3795,4249,540,532,30396,27307,26651,23940,477,418,1914,1594,204,213,96,79,1054,1063,27650,24917,795,742,2576,2273,352,407,173,132,49.245625,0.97775,0.510625,1.48825,0.517125,0.053625,0.570625,0.074125,0.495,0.23412499999999997,0.16325,0.568875,0.733875,1.303,0.432125,0.432125,0.266625,0.0375,0.304375,0.040125,0.164,0.021375,0.08925,0.030375,0.092125,0.22525,0.9685,0.028874999999999998,0.219875
624,2017,AL,10417084.0,4874486,2358683,2515803,1657711,1718816,607593,698024,17121,16719,33305,37940,2604,2357,40349,41947,1694209,1756328,627371,719048,33558,33814,42157,47131,4247,4222,2246972,2417104,1563423,1635511,599890,690846,13412,13806,32457,37202,1170,1288,36620,38451,1596731,1670067,617864,710109,28009,29235,40559,45608,2414,2759,111711,98699,94288,83305,7703,7178,3709,2913,848,738,1434,1069,3729,3496,97478,86261,9507,8939,5549,4579,1598,1523,1833,1463,162.848,3.377,1.326,4.702,1.542,0.154,1.696,0.205,4.096,3.296,1.007,4.301,2.703,7.004,1.871,1.871,0.743,0.117,0.859,0.166,1.238,0.038,0.244,0.052,0.602,0.185,1.043,0.105,2.166
625,2017,AR,9516281.0,3001345,1474639,1526706,1174807,1202985,224191,246503,14872,14932,24050,25372,5583,5074,31136,31840,1203894,1232627,237003,259652,29714,30206,30005,31438,6849,6356,1356199,1419061,1068877,1106753,220279,242960,11090,11470,23161,24538,4953,4573,27839,28767,1094945,1133588,231957,255110,23986,24886,28466,29996,5953,5603,118440,107645,105930,96232,3912,3543,3782,3462,889,834,630,501,3297,3073,108949,99039,5046,4542,5728,5320,1539,1442,896,753,118.186,1.883,1.578,3.461,1.406,0.089,1.495,0.173,1.755,1.167,0.793,1.928,2.288,4.216,2.366,2.366,0.746,0.135,0.882,0.185,1.475,0.039,0.3,0.052,0.79,0.169,1.533,0.074,2.566
626,2017,AZ,15299010.0,7044008,3500874,3543134,2905834,2939724,181676,170332,185278,190377,119653,134284,10181,8859,98252,99558,2994147,3029417,220514,209777,219426,225341,155690,170168,17916,16920,2390650,2445584,1909019,1952948,157660,146117,136428,144473,110491,125042,7185,5896,69867,71108,1971659,2017028,186824,175681,156393,165374,138302,152557,12838,11889,1110224,1097550,996815,986776,24016,24215,48850,45904,9162,9242,2996,2963,28385,28450,1022488,1012389,33690,34096,63033,59967,17388,17611,5078,5031,23.18466666666667,0.6363333333333333,0.47500000000000003,1.111,0.9083333333333332,0.09000000000000001,0.9976666666666668,0.107,0.4943333333333333,0.27,0.17,0.601,1.1676666666666666,1.7686666666666666,0.31233333333333335,0.31233333333333335,0.18433333333333332,0.07766666666666666,0.26166666666666666,0.1466666666666667,0.16,0.04066666666666667,0.08533333333333333,0.04833333333333334,0.06,0.34,0.8403333333333333,0.09200000000000001,0.26099999999999995
627,2017,CA,159051926.0,39358497,19563172,19795325,14304927,14214008,1261021,1282543,327032,316410,2815317,3115420,98386,99195,756489,767749,14971186,14887736,1484647,1514432,540139,539458,3220052,3519172,177392,180909,11839462,12164700,7352355,7351013,1102125,1117268,81463,83185,2697617,2995749,71946,73323,533956,544162,7819406,7825114,1261947,1283944,190925,202542,3016843,3313598,129864,133625,7723710,7630625,6952572,6862995,158896,165275,245569,233225,117700,119671,26440,25872,222533,223587,7151780,7062622,222700,230488,349214,336916,203209,205574,47528,47284,83.77012500000001,0.769875,0.374875,1.1448749999999999,2.5005,0.197,2.697875,0.25325000000000003,3.1902500000000003,2.94725,0.249,3.4435,2.9465,6.390125,0.3325,0.3325,0.392125,0.14925,0.5413749999999999,0.29912500000000003,0.483125,0.066375,0.079125,0.103625,0.07575,0.30425,0.331375,0.1675,0.895375
628,2017,CO,13345839.0,5611885,2825245,2786640,2466742,2431122,135366,118870,45689,43901,87478,102435,5419,5127,84551,85185,2544349,2509551,166956,150338,77044,76239,118221,133168,10789,10536,2210382,2194750,1922354,1908176,120680,104249,18190,17838,82723,97723,3801,3565,62634,63199,1979921,1966393,145291,128975,36444,36806,108581,123605,7894,7673,614863,591890,544388,522946,14686,14621,27499,26063,4755,4712,1618,1562,21917,21986,564428,543158,21665,21363,40600,39433,9640,9563,2895,2863,75.51825,1.17725,0.84675,2.02375,0.944,0.09125,1.035,0.13699999999999998,0.68075,0.53,0.2115,0.8180000000000001,1.2469999999999999,2.065,0.56875,0.56875,0.13525,0.072,0.20650000000000002,0.06725,0.158,0.0335,0.10250000000000001,0.05525,0.1045,0.24525000000000002,1.053,0.04875,0.28700000000000003
629,2017,CT,16686545.0,3573297,1743058,1830239,1405433,1466692,201947,221390,10028,9514,82116,87820,2032,1764,41502,43059,1442078,1504520,226785,248303,20696,21139,94308,99673,4228,3724,1457867,1542233,1170444,1231084,172544,189146,3908,3829,80050,85842,625,660,30296,31672,1197179,1258711,189285,207463,11287,11879,90481,96271,2056,2082,285191,288006,234989,235608,29403,32244,6120,5685,2066,1978,1407,1104,11206,11387,244899,245809,37500,40840,9409,9260,3827,3402,2172,1642,135.052,1.571,1.464,3.034,1.854,0.162,2.016,0.173,1.658,1.129,0.783,1.831,2.798,4.63,1.354,1.354,0.549,0.163,0.712,0.419,3.644,0.058,0.475,0.051,0.287,0.12,0.625,0.391,6.752
630,2017,FL,41333978.0,20963613,10249840,10713773,7980687,8265042,1704427,1834030,54135,49772,278674,324952,11919,11608,219998,228369,8171714,8461780,1830056,1965205,106255,104983,351645,401540,27335,27729,7598234,7996819,5562921,5780505,1566581,1694479,26471,26505,267176,313041,6543,6740,168542,175549,5706855,5928976,1658409,1790566,64768,67697,328849,377940,19020,19951,2651606,2716954,2417766,2484537,137846,139551,27664,23267,11498,11911,5376,4868,51456,52820,2464859,2532804,171647,174639,41487,37286,22796,23600,8315,7778,172.46249999999998,1.1705,1.8575,3.0285,0.984,0.3275,1.3115,0.237,1.237,0.33799999999999997,0.4185,1.4740000000000002,1.7305000000000001,3.2045,2.44,2.44,0.69,0.649,1.3399999999999999,2.6955,5.7010000000000005,0.36300000000000004,0.7685,0.20850000000000002,0.4565,0.618,1.3345,3.6390000000000002,10.5305
631,2017,GA,22592761.0,10410330,5065077,5345253,3144014,3191265,1569232,1784086,28136,25446,211034,224950,6308,5714,106353,113792,3235696,3287784,1632270,1854505,58481,58677,242680,257926,11370,11158,4545003,4870756,2710111,2800263,1523553,1737271,11514,12008,206277,220502,3274,3107,90274,97605,2787895,2882814,1577049,1797741,35028,38584,234753,250094,7290,7580,520074,474497,433903,391002,45679,46815,16622,13438,4757,4448,3034,2607,16079,16187,447801,404970,55221,56764,23453,20093,7927,7832,4080,3578,114.291,1.697,1.086,2.784,1.302,0.121,1.423,0.189,1.579,0.805,0.835,1.768,2.258,4.025,1.404,1.404,0.538,0.13,0.668,0.243,1.36,0.042,0.233,0.051,0.384,0.127,0.797,0.144,2.438
632,2017,ID,4500758.0,1717715,860442,857273,802510,798355,8584,6651,15014,15039,11484,14910,1915,1740,20935,20578,822461,818071,13044,10955,24586,24439,18984,22154,3716,3538,749323,752824,703446,705622,7210,5421,9496,9582,10573,14073,1535,1413,17063,16713,719847,721750,10866,8895,16547,16536,17163,20481,3010,2881,111119,104449,99064,92733,1374,1230,5518,5457,911,837,380,327,3872,3865,102614,96321,2178,2060,8039,7903,1821,1673,706,657,76.19,1.358,0.626,1.984,0.608,0.026,0.634,0.063,0.896,0.33,0.226,0.96,0.86,1.82,0.481,0.481,0.148,0.027,0.175,0.023,0.502,0.011,0.268,0.042,0.175,0.059,1.097,0.019,0.602
633,2017,IL,37978923.0,12778828,6278226,6500602,4881764,4966521,877582,990126,38496,35731,350712,377670,4260,3971,125412,126583,4996162,5081191,940155,1055550,70530,69146,396192,422006,9337,8981,5158639,5432150,3858708,3992295,844305,955779,9475,9821,342851,369774,1841,1791,101459,102690,3951080,4085013,895272,1009255,30639,32534,383299,409122,5854,5814,1119587,1068452,1023056,974226,33277,34347,29021,25910,7861,7896,2419,2180,23953,23893,1045082,996178,44883,46295,39891,36612,12893,12884,3483,3167,98.98133333333334,3.782,1.7606666666666666,5.542666666666666,1.231,0.23866666666666667,1.4696666666666667,0.22666666666666666,1.9939999999999998,0.028999999999999915,0.6716666666666667,2.220333333333333,2.1413333333333333,4.3613333333333335,2.0486666666666666,2.0486666666666666,0.7736666666666666,0.07566666666666666,0.8493333333333334,0.08933333333333333,0.563,0.11733333333333333,0.3486666666666667,0.07033333333333333,0.276,0.6976666666666667,2.8906666666666667,0.08833333333333333,0.8523333333333333
634,2017,IN,18170514.0,6658078,3281780,3376298,2806961,2876720,313538,337079,13816,13140,77933,78015,2192,2100,67340,69244,2870442,2941790,353225,378464,31886,32060,93277,93440,4621,4604,3043364,3153387,2596271,2680809,302432,325540,7526,7674,76233,76386,1211,1245,59691,61733,2652699,2738929,337979,362845,22126,23246,90337,90474,3199,3354,238416,222911,210690,195911,11106,11539,6290,5466,1700,1629,981,855,7649,7511,217743,202861,15246,15619,9760,8814,2940,2966,1422,1250,107.0445,3.848,1.9895,5.8375,1.3210000000000002,0.196,1.517,0.199,2.8025,0.532,0.817,3.0015,2.3335,5.3355,2.5425000000000004,2.5425000000000004,1.141,0.08299999999999999,1.2245,0.095,0.765,0.0775,0.362,0.057499999999999996,0.41150000000000003,0.7115,2.823,0.0795,1.2225000000000001
635,2017,KS,8174015.0,2908718,1449207,1459511,1251484,1266044,92415,86190,17352,16955,43632,45931,1857,1551,42467,42840,1290921,1305824,112996,106995,34082,34109,53374,55593,3377,3110,1270213,1292724,1091832,1117535,86762,80839,11308,11555,42528,44804,1401,1164,36382,36827,1125783,1151861,104506,98722,24799,25641,51178,53418,2626,2437,178994,166787,159652,148509,5653,5351,6044,5400,1104,1127,456,387,6085,6013,165138,153963,8490,8273,9283,8468,2196,2175,751,673,73.824,3.1655,1.4224999999999999,4.588,0.8115,0.3185,1.13,0.1855,1.7815,-0.5725,0.5135,1.9665,1.6435,3.6100000000000003,1.49,1.49,0.427,0.0875,0.515,0.096,0.389,0.065,0.20500000000000002,0.0985,0.192,2.3315,3.2555,0.069,0.596
636,2017,KY,11907759.0,4452268,2193441,2258827,1923382,1984270,185092,187183,6844,6334,33448,36161,2096,1840,42579,43039,1963719,2024932,210351,212915,18850,18826,41942,44624,3667,3446,2104395,2183382,1846746,1919545,179687,182420,4643,4626,32583,35386,1461,1351,39275,40054,1884067,1957504,203262,206609,15162,15749,40416,43216,2791,2729,89046,75445,76636,64725,5405,4763,2201,1708,865,775,635,489,3304,2985,79652,67428,7089,6306,3688,3077,1526,1408,876,717,125.05080000000001,2.7352,1.6463999999999999,4.3814,2.1350000000000002,0.1404,2.2758,0.215,2.3247999999999998,1.2246000000000001,0.7936,2.5393999999999997,3.0692,5.6088000000000005,1.936,1.936,1.1756,0.1242,1.2997999999999998,0.09659999999999999,0.9186,0.037,0.23679999999999998,0.045599999999999995,0.42519999999999997,0.23479999999999998,1.3638,0.05740000000000001,1.5550000000000002
637,2017,MD,21599795.0,6023868,2919625,3104243,1758986,1799117,867629,988582,18384,17178,188455,208241,3377,3145,82794,87980,1830099,1873248,915858,1042610,39024,40338,218645,238878,6945,7079,2604972,2812219,1506177,1567538,836039,956159,7130,7566,184707,204606,1401,1578,69518,74772,1565646,1630142,876197,1001864,22326,25405,211865,232171,4397,4884,314653,292024,252809,231579,31590,32423,11254,9612,3748,3635,1976,1567,13276,13208,264453,243106,39661,40746,16698,14933,6780,6707,2548,2195,100.893,1.6615000000000002,1.1785,2.84,1.94,0.3625,2.3025,0.371,1.7785,1.062,1.0865,2.15,3.3890000000000002,5.5385,1.209,1.209,0.999,0.27949999999999997,1.2785,0.667,3.4995000000000003,0.116,0.4645,0.0925,0.2415,0.36,0.6180000000000001,0.4825,6.476000000000001
638,2017,ME,4232556.0,1334612,653658,680954,618174,645333,11693,9566,4712,4782,7326,9326,248,223,11505,11724,629370,656757,15528,13393,9996,10252,10342,12380,632,634,642424,670088,608869,636195,11104,9095,4336,4410,7159,9157,201,192,10755,11039,619352,646979,14562,12600,9289,9542,10018,12069,543,538,11234,10866,9305,9138,589,471,376,372,167,169,47,31,750,685,10018,9778,966,793,707,710,324,311,89,96,118.00319999999999,1.0905999999999998,0.9344000000000001,2.025,0.6042,0.0758,0.6801999999999999,0.1068,0.45499999999999996,0.26239999999999997,0.2714,0.5618000000000001,0.9516,1.5131999999999999,1.083,1.083,0.40040000000000003,0.1648,0.5648,0.40380000000000005,2.9242,0.0534,0.46559999999999996,0.0534,0.2222,0.08420000000000001,0.679,0.44480000000000003,5.3458
639,2017,MI,29205910.0,9973114,4909981,5063133,3924089,3998383,669447,739467,36272,36498,159394,164650,2035,2013,118744,122122,4033857,4110440,731119,804812,76078,79788,190545,194396,5993,5975,4652042,4813617,3704691,3788355,653836,723278,28112,28514,157502,162648,1337,1373,106564,109449,3803320,3888807,708846,781679,62206,65611,186689,190479,4785,4754,257939,249516,219398,210028,15611,16189,8160,7984,1892,2002,698,640,12180,12673,230537,221633,22273,23133,13872,14177,3856,3917,1208,1221,107.60266666666666,3.835666666666667,2.0323333333333333,5.8676666666666675,1.5693333333333335,0.17700000000000002,1.7463333333333333,0.19666666666666668,2.4243333333333332,0.8039999999999999,0.6283333333333333,2.621,2.3746666666666667,4.995333333333334,1.7036666666666667,1.7036666666666667,0.7906666666666666,0.07933333333333333,0.8696666666666667,0.07166666666666667,0.5003333333333333,0.06866666666666667,0.3353333333333333,0.049666666666666665,0.21533333333333335,0.34600000000000003,2.0776666666666666,0.08166666666666667,0.8836666666666666
640,2017,MN,25594522.0,5566230,2771544,2794686,2338268,2361996,188180,180416,38132,37957,136419,142910,2006,1943,68539,69464,2401949,2426297,222476,215171,60301,61430,156637,162751,4487,4356,2615636,2650477,2207728,2241426,181778,174488,29369,30038,134519,141078,1377,1349,60865,62098,2264340,2298958,212090,205420,47789,49798,153449,159613,3450,3435,155908,144209,130540,120570,6402,5928,8763,7919,1900,1832,629,594,7674,7366,137609,127339,10386,9751,12512,11632,3188,3138,1037,921,54.147,1.8965,0.8340000000000001,2.731,0.44999999999999996,0.069,0.519,0.0665,1.282,1.065,0.2185,1.3485,0.7375,2.0865,0.6639999999999999,0.6639999999999999,0.2585,0.035500000000000004,0.2935,0.039,0.10250000000000001,0.036500000000000005,0.181,0.025500000000000002,0.164,0.16499999999999998,1.471,0.0415,0.202
641,2017,MS,7724629.0,2988510,1449798,1538712,875228,895112,530683,597360,9132,9231,14890,16716,977,793,18888,19500,891595,911766,541857,609199,15376,15669,19251,21364,1956,1718,1396198,1496238,832066,861896,525116,592281,7168,7603,14457,16327,537,514,16854,17617,846783,877059,535155,603055,12485,13180,18330,20487,1294,1268,53600,42474,43162,33216,5567,5079,1964,1628,433,389,440,279,2034,1883,44812,34707,6702,6144,2891,2489,921,877,662,450,110.769,1.25,1.186,2.436,1.238,0.139,1.378,0.2,1.466,0.746,0.722,1.666,2.099,3.765,1.587,1.587,0.78,0.157,0.937,0.252,1.389,0.049,0.218,0.064,0.333,0.192,0.884,0.14,2.41
642,2017,MT,2729685.0,1052482,529757,522725,472270,464582,3729,2467,35008,35555,3858,5405,499,406,14393,14310,486044,478308,6562,5124,44268,44955,6923,8397,1238,1094,508635,502832,456439,449783,3379,2209,31894,32582,3679,5202,419,331,12825,12725,468770,462038,5814,4505,40083,40889,6426,7860,1041,914,21122,19893,15831,14799,350,258,3114,2973,179,203,80,75,1568,1585,17274,16270,748,619,4185,4066,497,537,197,180,103.912,1.008,0.604,1.612,0.702,0.087,0.79,0.143,0.931,0.666,0.314,1.074,1.104,2.178,0.385,0.385,0.157,0.047,0.204,0.041,0.122,0.037,0.051,0.071,0.162,0.204,0.365,0.034,0.213
643,2017,NC,26868715.0,10268233,4997202,5271031,3578142,3692686,1068575,1212186,80278,81619,151862,161114,6483,6075,111862,117351,3676052,3793994,1134156,1282604,116963,121745,180289,190414,11289,11160,4499428,4807700,3173121,3318879,1026515,1169833,55770,59879,146224,155819,3344,3335,94454,99955,3255839,3405187,1082100,1229765,84768,92467,171240,181740,7143,7448,497774,463331,405021,373807,42060,42353,24508,21740,5638,5295,3139,2740,17408,17396,420213,388807,52056,52839,32195,29278,9049,8674,4146,3712,135.4684,1.9221666666666666,1.2993333333333335,3.2211666666666665,1.4951666666666668,0.15183333333333335,1.6471666666666664,0.2233333333333333,2.5420000000000003,2.119,0.7121666666666666,2.765166666666667,2.3591666666666664,5.124666666666666,1.5565,1.5565,0.6703333333333333,0.2121666666666667,0.8823333333333333,0.5493333333333333,2.1935,0.08266666666666667,0.3328333333333333,0.079,0.4965,0.16516666666666666,0.7861666666666666,0.6106666666666666,3.970666666666667
644,2017,ND,3465326.0,754942,386690,368252,337458,322595,13746,9857,20686,21381,6312,6271,252,251,8236,7897,345167,330017,16341,12263,24996,25713,8244,8020,655,592,371385,354949,325345,312354,13182,9437,19097,19654,6116,6127,199,213,7446,7164,332356,319125,15468,11543,22916,23560,7921,7747,530,500,15305,13303,12113,10241,564,420,1589,1727,196,144,53,38,790,733,12811,10892,873,720,2080,2153,323,273,125,92,28.922,1.451,0.553,2.004,0.601,0.076,0.676,0.074,0.334,-0.249,0.161,0.407,0.838,1.245,0.495,0.495,0.286,0.038,0.324,0.059,0.102,0.039,0.143,0.033,0.095,0.236,0.923,0.021,0.159
645,2017,NE,5103105.0,1915947,956365,959582,845456,850419,50286,47317,14397,14277,24296,25388,1210,1040,20720,21141,864640,869927,60664,58029,21212,21391,29940,30977,2146,2046,847152,859683,750501,763715,47366,44594,7824,8200,23480,24627,628,552,17353,17995,766600,780353,56340,54014,12803,13588,28548,29613,1370,1338,109213,99899,94955,86704,2920,2723,6573,6077,816,761,582,488,3367,3146,98040,89574,4324,4015,8409,7803,1392,1364,776,708,62.484,4.174,1.319,5.492,0.889,0.149,1.038,0.135,4.358,0.266,0.397,4.492,1.435,5.927,1.155,1.155,0.552,0.054,0.606,0.032,0.218,0.055,0.294,0.05,0.245,0.483,2.5,0.028,0.38
646,2017,NH,2592039.0,1348787,667781,681006,622318,637275,12566,9728,2095,1869,18839,20482,313,291,11650,11361,633508,648211,17016,14063,6266,5911,22654,24167,765,708,641993,656518,600897,616557,10409,8045,1483,1360,18620,20239,186,175,10398,10142,610959,626348,14104,11664,5193,4990,22158,23679,576,538,25788,24488,21421,20718,2157,1683,612,509,219,243,127,116,1252,1219,22549,21863,2912,2399,1073,921,496,488,189,170,124.048,1.727,1.943,3.67,0.67,0.051,0.721,0.104,0.816,0.585,0.36,0.92,1.081,2.0,1.24,1.24,0.291,0.093,0.384,0.148,0.796,0.022,0.163,0.038,0.187,0.071,0.733,0.154,1.453
647,2017,NJ,33100505.0,8885525,4338574,4546951,3157494,3274033,630097,697584,27440,25746,422527,445105,4789,4886,96227,99597,3240231,3358650,685135,756870,49922,49844,458263,480714,9436,9829,3438866,3650594,2409196,2529946,541140,606137,6148,6517,414739,437386,1477,1602,66166,69006,2464793,2587113,574517,642918,19783,21583,445527,468048,4840,5337,899708,896357,748298,744087,88957,91447,21292,19229,7788,7719,3312,3284,30061,30591,775438,771537,110618,113952,30139,28261,12736,12666,4596,4492,106.465,1.916,1.596,3.512,1.566,0.334,1.9,0.284,0.928,0.329,0.875,1.212,2.775,3.987,1.292,1.292,0.52,0.182,0.702,0.609,1.853,0.107,0.309,0.086,0.267,0.345,0.759,0.495,3.448
648,2017,NV,8624618.0,2969905,1490259,1479646,1130182,1090755,145967,148075,24831,24755,113935,139317,11413,11569,63931,65175,1185139,1146517,169370,172523,40486,40853,145285,171061,21795,22213,1057773,1059668,747232,719824,132484,134105,12375,13270,107613,132937,9073,9354,48996,50178,789163,762556,150631,153141,22078,23498,133169,158840,17209,17716,432486,419978,382950,370931,13483,13970,12456,11485,6322,6380,2340,2215,14935,14997,395976,383961,18739,19382,18408,17355,12116,12221,4586,4497,33.452,0.811,0.498,1.309,0.96,0.098,1.058,0.16,0.8,0.64,0.127,0.96,1.185,2.145,0.37,0.37,0.14,0.089,0.229,0.141,0.361,0.058,0.137,0.056,0.107,0.598,1.75,0.12,0.355
649,2017,NY,79678037.0,19589572,9511544,10078028,6729676,6976363,1607483,1835902,95148,94017,824386,901578,13216,13541,241635,256627,6929768,7185534,1754715,1997683,156778,161153,907877,987846,25169,26746,7674747,8189706,5350867,5580811,1321174,1517189,27608,29402,805097,881825,4167,4611,165834,175868,5485831,5721554,1411541,1617072,63792,69590,878039,956668,12433,13770,1836797,1888322,1378809,1395552,286309,318713,67540,64615,19289,19753,9049,8930,75801,80759,1443937,1463980,343174,380611,92986,91563,29838,31178,12736,12976,140.9654,2.6908000000000003,2.0294,4.72,1.1936,0.0962,1.2894,0.1446,1.3608,0.9720000000000001,0.44320000000000004,1.5054,1.7328,3.2382000000000004,1.4806000000000001,1.4806000000000001,0.434,0.08180000000000001,0.5157999999999999,0.0886,0.45499999999999996,0.024800000000000003,0.1728,0.0316,0.2868,0.1302,1.0506,0.08020000000000001,0.8423999999999999
650,2017,OH,29476074.0,11659650,5713520,5946130,4709627,4866911,721062,784439,16869,16120,132513,142375,3370,3150,130079,133135,4830781,4990146,803169,870049,51915,53157,160526,170258,7071,6927,5485951,5729835,4522764,4691208,700552,763266,11283,11246,130567,140408,2216,2167,118569,121540,4633453,4803931,775267,841223,41771,43748,156706,166440,5362,5382,227569,216295,186863,175703,20510,21173,5586,4874,1946,1967,1154,983,11510,11595,197328,186215,27902,28826,10144,9409,3820,3818,1709,1545,116.8715,3.05175,1.87675,4.92875,1.5139999999999998,0.1475,1.662,0.189,2.114,0.35525,0.77,2.3032500000000002,2.4315,4.7345,2.2205,2.2205,1.06425,0.08424999999999999,1.14825,0.0925,0.6665,0.05675,0.28975,0.04425,0.466,0.30325,1.83725,0.0815,1.09975
651,2017,OK,8347989.0,3931316,1948011,1983305,1449924,1473357,153026,152092,181992,185833,42902,47449,3987,3622,116180,120952,1556814,1584231,183918,184052,268310,276746,55540,60300,6431,6051,1729128,1783302,1271790,1311853,146050,145470,161787,167039,41452,46154,3230,2964,104819,109822,1368399,1412696,173443,173951,239724,249751,52662,57609,5207,4977,218883,200003,178134,161504,6976,6622,20205,18794,1450,1295,757,658,11361,11130,188415,171535,10475,10101,28586,26995,2878,2691,1224,1074,124.28,3.703,1.87,5.573,1.598,0.221,1.819,0.261,2.868,2.251,0.657,3.129,2.476,5.605,2.939,2.939,0.723,0.146,0.87,0.209,1.337,0.059,0.322,0.085,0.532,0.518,3.197,0.089,2.161
652,2017,PA,38397150.0,12787641,6261958,6525683,5152921,5342109,733286,786623,24605,23817,220341,236929,4630,4805,126175,131400,5266909,5459689,814518,873350,55569,57245,252500,269369,9311,9648,5786495,6067100,4791844,4997883,665953,718644,9183,9388,215516,232022,1834,1985,102165,107178,4884648,5094185,729524,786942,32109,34805,243838,260996,5378,5653,475463,458583,361077,344226,67333,67979,15422,14429,4825,4907,2796,2820,24010,24222,382261,365504,84994,86408,23460,22440,8662,8373,3933,3995,128.948,3.0824,2.197,5.279,1.6179999999999999,0.1338,1.7515999999999998,0.1872,1.8030000000000002,0.8724000000000001,0.7948000000000001,1.9902000000000002,2.5466,4.5367999999999995,2.0759999999999996,2.0759999999999996,0.9698,0.095,1.065,0.0962,0.6138,0.0318,0.2332,0.033,0.3528,0.2008,1.4202,0.078,1.0666
653,2017,SD,1828426.0,872868,440647,432221,372573,366325,11471,7905,39378,40324,6610,7160,387,311,10228,10196,382051,375848,14712,11019,45391,46450,8509,8955,765,667,421455,416166,358732,355006,11040,7569,35891,37145,6470,7029,250,211,9072,9206,367169,363639,13889,10384,41129,42621,8202,8662,562,496,19192,16055,13841,11319,431,336,3487,3179,140,131,137,100,1156,990,14882,12209,823,635,4262,3829,307,293,203,171,39.986,1.789,0.754,2.542,0.893,0.072,0.965,0.088,0.712,0.592,0.181,0.8,1.146,1.946,0.532,0.532,0.184,0.043,0.227,0.035,0.096,0.034,0.128,0.043,0.116,0.391,1.385,0.028,0.192
